,Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Count,User_Count,Labels,Numeric_Labels
7295,2010.0,0.05,0.09,0.04,0.02,0.05,17.0,13.0,L,0
7296,2010.0,0.05,0.09,0.04,0.02,0.05,17.0,13.0,L,0
7297,2010.0,0.05,0.09,0.04,0.02,0.05,18.0,16.0,L,0
7298,2009.0,0.05,0.09,0.04,0.02,0.05,7.0,8.0,L,0
7299,2011.0,0.05,0.07,0.06,0.01,0.05,18.0,16.0,L,0
7300,2002.0,0.03,0.02,0.1,0.01,0.05,17.0,52.5,L,0
7301,2001.0,0.04,0.01,0.14,0.02,0.05,10.0,16.0,L,0
7302,2006.0,0.05,0.03,0.05,0.02,0.05,7.0,28.0,L,0
7303,2003.0,0.04,0.01,0.235,0.02,0.05,8.0,7.0,L,0
7304,2008.0,0.05,0.08,0.04,0.03,0.05,17.0,13.0,L,0
7305,2009.0,0.14,0.04,0.04,0.01,0.05,17.0,17.0,L,0
7306,2002.0,0.04,0.01,0.1,0.02,0.05,15.0,10.0,H,1
7307,2014.0,0.01,0.04,0.05,0.01,0.05,12.0,75.0,L,0
7308,2009.0,0.05,0.09,0.04,0.02,0.05,4.0,38.0,L,0
7309,2002.0,0.04,0.01,0.1,0.02,0.05,15.0,28.0,L,0
7310,2008.0,0.04,0.01,0.04,0.03,0.05,20.0,17.0,L,0
7311,2009.0,0.05,0.09,0.04,0.02,0.05,12.0,20.0,L,0
7312,2004.0,0.04,0.01,0.135,0.02,0.05,34.0,18.0,L,0
7313,2003.0,0.04,0.01,0.235,0.02,0.05,11.0,61.0,L,0
7314,2006.0,0.05,0.03,0.05,0.01,0.05,24.0,11.0,L,0
7315,2010.0,0.05,0.09,0.04,0.02,0.05,13.0,48.0,L,0
7316,2001.0,0.03,0.02,0.14,0.01,0.05,9.0,16.0,L,0
7317,2005.0,0.04,0.01,0.12,0.02,0.05,22.0,4.0,L,0
7318,2015.0,0.12,0.07,0.05,0.03,0.05,22.0,28.0,L,0
7319,2002.0,0.11,0.01,0.1,0.02,0.05,4.0,16.0,L,0
7320,2009.0,0.14,0.04,0.04,0.01,0.05,14.0,19.0,L,0
7321,2010.0,0.04,0.01,0.04,0.02,0.05,18.0,20.0,L,0
7322,2014.0,0.13,0.05,0.05,0.04,0.05,22.0,379.0,L,0
7323,2006.0,0.05,0.03,0.05,0.02,0.05,10.0,13.0,L,0
7324,2001.0,0.03,0.02,0.14,0.01,0.2,34.0,28.0,H,1
7325,2015.0,0.05,0.07,0.04,0.01,0.05,17.0,17.0,L,0
7326,2008.0,0.04,0.08,0.04,0.01,0.05,14.0,12.0,L,0
7327,2002.0,0.04,0.05,0.1,0.02,0.05,12.0,8.0,L,0
7328,2004.0,0.04,0.01,0.135,0.02,0.05,21.0,9.0,L,0
7329,2011.0,0.12,0.04,0.06,0.01,0.05,4.0,30.0,L,0
7330,2011.0,0.05,0.07,0.06,0.02,0.05,18.0,20.0,L,0
7331,2003.0,0.04,0.01,0.235,0.02,0.05,6.0,7.0,L,0
7332,2015.0,0.12,0.07,0.03,0.03,0.05,17.0,18.0,L,0
7333,2008.0,0.03,0.02,0.04,0.03,0.05,17.0,13.0,L,0
7334,2011.0,0.04,0.01,0.06,0.02,0.13,17.0,23.0,L,0
7335,2003.0,0.03,0.02,0.235,0.01,0.05,17.0,23.0,L,0
7336,2011.0,0.12,0.04,0.06,0.01,0.05,13.0,114.0,L,0
7337,2003.0,0.04,0.01,0.235,0.02,0.05,14.0,8.0,L,0
7338,2009.0,0.05,0.09,0.04,0.02,0.05,24.0,20.0,L,0
7339,2006.0,0.05,0.03,0.05,0.02,0.05,34.0,9.0,L,0
7340,2003.0,0.04,0.06,0.235,0.02,0.05,23.0,9.0,H,1
7341,2016.0,0.04,0.05,0.03,0.01,0.05,17.0,282.0,L,0
7342,2010.0,0.03,0.01,0.04,0.02,0.05,17.0,13.0,L,0
7343,2006.0,0.03,0.02,0.05,0.01,0.05,26.0,6.0,L,0
7344,2008.0,0.05,0.08,0.04,0.03,0.05,12.0,28.0,L,0
7345,2010.0,0.05,0.09,0.04,0.02,0.05,17.0,13.0,L,0
7346,2007.0,0.05,0.04,0.05,0.03,0.05,4.0,28.0,L,0
7347,2004.0,0.04,0.01,0.135,0.02,0.05,15.0,28.0,L,0
7348,2010.0,0.13,0.05,0.04,0.01,0.05,14.0,11.0,L,0
7349,2009.0,0.05,0.09,0.04,0.02,0.05,17.0,13.0,L,0
7350,2011.0,0.12,0.03,0.06,0.01,0.22,21.0,93.0,L,0
7351,2008.0,0.14,0.08,0.04,0.03,0.05,24.0,12.0,L,0
7352,2005.0,0.04,0.01,0.12,0.02,0.05,17.0,17.0,L,0
7353,2010.0,0.05,0.09,0.04,0.02,0.2,18.0,16.0,L,0
7354,2008.0,0.05,0.08,0.04,0.03,0.05,17.0,17.0,L,0
7355,2016.0,0.02,0.03,0.03,0.02,0.05,10.0,18.0,L,0
7356,2013.0,0.03,0.01,0.06,0.04,0.05,9.0,16.0,L,0
7357,2002.0,0.01,0.05,0.03,0.02,0.05,20.0,5.0,L,0
7358,2007.0,0.04,0.01,0.05,0.03,0.05,27.0,10.0,L,0
7359,2011.0,0.12,0.07,0.06,0.02,0.05,32.0,61.0,L,0
7360,2015.0,0.12,0.05,0.04,0.03,0.05,13.0,63.0,L,0
7361,2002.0,0.04,0.01,0.1,0.02,0.05,10.0,23.0,L,0
7362,2009.0,0.05,0.09,0.04,0.02,0.05,7.0,5.0,L,0
7363,2004.0,0.03,0.02,0.135,0.01,0.05,4.0,18.0,L,0
7364,2008.0,0.05,0.08,0.04,0.03,0.05,18.0,20.0,L,0
7365,2009.0,0.05,0.09,0.04,0.02,0.05,16.0,13.0,L,0
7366,2008.0,0.05,0.08,0.04,0.03,0.05,18.0,20.0,L,0
7367,2003.0,0.04,0.01,0.235,0.02,0.05,43.0,12.0,H,1
7368,2005.0,0.03,0.02,0.12,0.01,0.05,30.0,18.0,L,0
7369,2010.0,0.05,0.09,0.04,0.02,0.05,11.0,12.0,L,0
7370,2003.0,0.04,0.01,0.235,0.02,0.05,4.0,5.0,L,0
7371,2010.0,0.13,0.04,0.04,0.01,0.05,12.0,47.0,L,0
7372,2007.0,0.05,0.04,0.05,0.03,0.05,14.0,11.0,L,0
7373,2004.0,0.04,0.01,0.135,0.02,0.05,33.0,23.0,L,0
7374,2003.0,0.04,0.01,0.235,0.02,0.05,8.0,5.0,L,0
7375,2006.0,0.05,0.03,0.05,0.02,0.05,22.0,28.0,L,0
7376,2004.0,0.04,0.01,0.135,0.02,0.05,12.0,11.0,L,0
7377,2002.0,0.04,0.01,0.1,0.02,0.05,16.0,18.0,L,0
7378,2016.0,0.04,0.03,0.03,0.01,0.05,22.0,14.0,L,0
7379,2016.0,0.03,0.01,0.03,0.01,0.05,39.0,57.0,L,0
7380,2002.0,0.03,0.02,0.1,0.01,0.05,14.0,5.0,L,0
7381,2009.0,0.14,0.05,0.04,0.02,0.25,17.0,17.0,L,0
7382,2015.0,0.01,0.04,0.04,0.03,0.05,10.0,475.0,L,0
7383,2011.0,0.12,0.04,0.06,0.01,0.05,20.0,105.0,L,0
7384,2002.0,0.03,0.02,0.1,0.01,0.05,12.0,8.0,L,0
7385,2010.0,0.04,0.01,0.04,0.02,0.05,17.0,17.0,L,0
7386,2015.0,0.03,0.02,0.04,0.03,0.05,22.0,8.0,L,0
7387,2010.0,0.05,0.09,0.04,0.02,0.05,6.0,4.0,L,0
7388,2009.0,0.05,0.09,0.04,0.02,0.05,25.0,27.0,L,0
7389,2009.0,0.05,0.09,0.04,0.02,0.05,18.0,16.0,L,0
7390,2014.0,0.03,0.02,0.05,0.04,0.14,11.0,42.0,L,0
7391,2009.0,0.14,0.04,0.04,0.01,0.05,17.0,51.0,L,0
7392,2009.0,0.14,0.09,0.04,0.01,0.05,29.0,539.0,L,0
7393,2008.0,0.04,0.01,0.04,0.03,0.05,18.0,16.0,L,0
7394,2010.0,0.05,0.09,0.04,0.02,0.05,17.0,13.0,L,0
7395,2011.0,0.12,0.04,0.06,0.01,0.05,14.0,11.0,L,0
7396,2010.0,0.13,0.09,0.04,0.02,0.05,4.0,15.0,L,0
7397,2010.0,0.05,0.09,0.04,0.02,0.05,18.0,20.0,L,0
7398,2007.0,0.05,0.04,0.05,0.03,0.17,8.0,20.0,L,0
7399,2009.0,0.14,0.09,0.04,0.02,0.05,18.0,20.0,L,0
7400,2007.0,0.05,0.04,0.05,0.03,0.05,9.0,28.0,L,0
7401,2003.0,0.04,0.01,0.235,0.02,0.05,4.0,9.0,H,1
7402,2002.0,0.03,0.02,0.1,0.01,0.05,18.0,18.0,L,0
7403,2010.0,0.05,0.09,0.04,0.02,0.05,18.0,20.0,L,0
7404,2002.0,0.04,0.01,0.1,0.02,0.05,6.0,5.0,L,0
7405,2013.0,0.17,0.05,0.06,0.04,0.05,45.0,621.0,L,0
7406,2009.0,0.05,0.09,0.04,0.02,0.05,10.0,28.0,L,0
7407,2008.0,0.03,0.01,0.04,0.03,0.05,23.0,8.0,L,0
7408,2008.0,0.05,0.08,0.04,0.03,0.05,16.0,8.0,L,0
7409,2007.0,0.02,0.04,0.02,0.01,0.09,26.0,25.0,L,0
7410,2011.0,0.05,0.07,0.06,0.02,0.05,7.0,9.0,L,0
7411,2002.0,0.03,0.01,0.01,0.02,0.05,23.0,14.0,L,0
7412,2001.0,0.02,0.075,0.14,0.01,0.245,13.0,16.0,L,0
7413,2000.0,0.16,0.09,0.05,0.03,0.05,12.0,12.0,H,1
7414,2006.0,0.05,0.03,0.05,0.02,0.05,7.0,23.0,L,0
7415,2007.0,0.05,0.04,0.05,0.03,0.05,14.0,11.0,L,0
7416,2007.0,0.05,0.04,0.05,0.03,0.05,21.0,11.0,L,0
7417,2006.0,0.03,0.03,0.01,0.02,0.05,10.0,7.0,L,0
7418,2003.0,0.04,0.01,0.235,0.02,0.05,6.0,7.0,L,0
7419,2003.0,0.04,0.01,0.235,0.02,0.305,11.0,18.0,L,0
7420,2009.0,0.05,0.09,0.04,0.02,0.05,17.0,13.0,L,0
7421,2006.0,0.05,0.03,0.05,0.02,0.05,8.0,16.0,L,0
7422,2004.0,0.04,0.01,0.135,0.02,0.05,34.0,13.0,H,1
7423,2001.0,0.04,0.01,0.14,0.02,0.05,14.0,11.0,L,0
7424,2013.0,0.17,0.05,0.06,0.04,0.05,32.0,18.0,L,0
7425,2011.0,0.12,0.02,0.02,0.02,0.05,13.0,27.0,L,0
7426,2002.0,0.11,0.05,0.05,0.02,0.05,15.0,4.0,L,0
7427,2008.0,0.01,0.04,0.04,0.01,0.05,12.0,11.0,L,0
7428,2015.0,0.12,0.07,0.05,0.03,0.05,17.0,29.0,H,1
7429,2008.0,0.05,0.08,0.04,0.03,0.05,19.0,4.0,L,0
7430,2004.0,0.04,0.01,0.135,0.02,0.05,37.0,4.0,L,0
7431,2002.0,0.04,0.01,0.1,0.02,0.05,6.0,16.0,L,0
7432,2006.0,0.02,0.01,0.01,0.02,0.05,42.0,17.0,H,1
7433,2012.0,0.19,0.13,0.05,0.01,0.05,14.0,11.0,L,0
7434,2003.0,0.04,0.01,0.235,0.02,0.05,31.0,6.0,L,0
7435,2003.0,0.04,0.01,0.235,0.02,0.05,22.0,21.0,L,0
7436,2012.0,0.19,0.05,0.05,0.04,0.05,6.0,6.0,L,0
7437,2006.0,0.05,0.03,0.05,0.02,0.05,25.0,9.0,L,0
7438,2002.0,0.04,0.01,0.1,0.02,0.05,16.0,4.0,L,0
7439,2002.0,0.04,0.01,0.1,0.02,0.05,8.0,11.0,L,0
7440,2005.0,0.12,0.04,0.12,0.01,0.05,34.0,61.0,H,1
7441,2009.0,0.03,0.01,0.04,0.02,0.05,17.0,18.0,L,0
7442,2003.0,0.04,0.01,0.235,0.02,0.05,16.0,15.0,H,1
7443,2005.0,0.04,0.01,0.12,0.02,0.05,6.0,23.0,L,0
7444,2006.0,0.05,0.03,0.05,0.02,0.05,18.0,16.0,L,0
7445,2005.0,0.04,0.01,0.12,0.02,0.05,6.0,28.0,L,0
7446,2009.0,0.14,0.04,0.04,0.01,0.05,41.0,891.0,H,1
7447,2008.0,0.04,0.01,0.04,0.03,0.05,6.0,5.0,L,0
7448,2008.0,0.05,0.08,0.04,0.03,0.05,4.0,23.0,L,0
7449,2001.0,0.02,0.075,0.14,0.01,0.05,14.0,4.0,L,0
7450,2009.0,0.04,0.09,0.04,0.02,0.05,18.0,20.0,L,0
7451,2009.0,0.04,0.09,0.01,0.02,0.05,29.0,17.0,L,0
7452,2006.0,0.04,0.03,0.05,0.02,0.05,19.0,6.0,L,0
7453,2016.0,0.02,0.01,0.01,0.02,0.06,56.0,219.0,L,0
7454,2003.0,0.04,0.01,0.235,0.02,0.05,22.0,28.0,L,0
7455,2009.0,0.05,0.09,0.04,0.02,0.05,17.0,13.0,L,0
7456,2014.0,0.03,0.01,0.05,0.01,0.05,29.0,17.0,L,0
7457,2009.0,0.14,0.04,0.04,0.01,0.05,22.0,352.0,H,1
7458,2013.0,0.04,0.12,0.06,0.01,0.05,51.0,3558.0,L,0
7459,2006.0,0.02,0.02,0.05,0.01,0.05,4.0,18.0,L,0
7460,2001.0,0.02,0.02,0.14,0.01,0.05,5.0,5.0,L,0
7461,2007.0,0.05,0.04,0.05,0.03,0.05,16.0,5.0,L,0
7462,2016.0,0.02,0.05,0.02,0.02,0.05,22.0,41.0,L,0
7463,2003.0,0.04,0.01,0.235,0.02,0.05,24.0,61.0,L,0
7464,2004.0,0.03,0.01,0.135,0.02,0.05,9.0,28.0,L,0
7465,2011.0,0.05,0.07,0.06,0.02,0.05,14.0,11.0,L,0
7466,2002.0,0.04,0.01,0.1,0.02,0.05,10.0,4.0,L,0
7467,2015.0,0.12,0.05,0.04,0.03,0.05,11.0,52.0,L,0
7468,2011.0,0.02,0.02,0.06,0.01,0.05,18.0,16.0,L,0
7469,2004.0,0.03,0.01,0.135,0.02,0.05,4.0,13.0,L,0
7470,2000.0,0.03,0.02,0.15,0.03,0.05,10.0,16.0,L,0
7471,2008.0,0.05,0.08,0.04,0.03,0.05,10.0,20.0,L,0
7472,2001.0,0.03,0.01,0.14,0.02,0.05,9.0,11.0,L,0
7473,2002.0,0.03,0.01,0.1,0.02,0.05,11.0,11.0,L,0
7474,2001.0,0.02,0.02,0.14,0.01,0.05,8.0,18.0,L,0
7475,2005.0,0.04,0.01,0.12,0.02,0.05,5.0,13.0,L,0
7476,2016.0,0.04,0.04,0.03,0.02,0.05,6.0,44.0,L,0
7477,2002.0,0.03,0.01,0.1,0.02,0.05,9.0,61.0,L,0
7478,2007.0,0.04,0.04,0.05,0.03,0.05,4.0,23.0,L,0
7479,2010.0,0.13,0.04,0.04,0.01,0.05,36.0,326.0,L,0
7480,2016.0,0.04,0.05,0.03,0.01,0.05,8.0,18.0,L,0
7481,2005.0,0.02,0.02,0.12,0.01,0.05,29.0,15.0,H,1
7482,2014.0,0.13,0.01,0.04,0.04,0.05,46.0,451.0,H,1
7483,2006.0,0.03,0.01,0.05,0.02,0.05,8.0,28.0,L,0
7484,2007.0,0.01,0.01,0.03,0.03,0.05,39.0,17.0,L,0
7485,2010.0,0.04,0.09,0.04,0.02,0.05,25.0,27.0,L,0
7486,2008.0,0.04,0.08,0.04,0.03,0.05,14.0,15.0,L,0
7487,2005.0,0.04,0.01,0.12,0.02,0.05,19.0,9.0,L,0
7488,2005.0,0.04,0.01,0.12,0.02,0.05,20.0,11.0,L,0
7489,2004.0,0.01,0.03,0.135,0.01,0.185,51.0,295.0,H,1
7490,2005.0,0.04,0.01,0.12,0.02,0.05,16.0,13.0,L,0
7491,2003.0,0.03,0.01,0.235,0.02,0.05,12.0,5.0,H,1
7492,1998.0,0.03,0.07,0.13,0.02,0.25,8.0,4.0,L,0
7493,2006.0,0.04,0.03,0.05,0.02,0.05,28.0,8.0,L,0
7494,2003.0,0.02,0.02,0.235,0.01,0.05,39.0,185.0,H,1
7495,2001.0,0.03,0.01,0.14,0.02,0.05,5.0,16.0,L,0
7496,2005.0,0.04,0.01,0.12,0.02,0.05,4.0,18.0,L,0
7497,2006.0,0.02,0.02,0.05,0.02,0.05,6.0,27.0,L,0
7498,2004.0,0.14,0.01,0.135,0.02,0.05,37.0,16.0,L,0
7499,2006.0,0.11,0.04,0.05,0.02,0.05,50.0,83.0,L,0
7500,2014.0,0.13,0.05,0.05,0.04,0.05,6.0,28.0,L,0
7501,2004.0,0.04,0.01,0.135,0.02,0.05,35.0,6.0,L,0
7502,1999.0,0.03,0.02,0.23,0.03,0.05,9.0,9.0,L,0
7503,2011.0,0.04,0.07,0.06,0.02,0.05,17.0,13.0,L,0
7504,2005.0,0.04,0.01,0.12,0.02,0.05,17.0,18.0,L,0
7505,2006.0,0.04,0.03,0.05,0.02,0.05,8.0,18.0,L,0
7506,2003.0,0.04,0.01,0.235,0.02,0.05,11.0,16.0,L,0
7507,2003.0,0.04,0.01,0.235,0.02,0.05,19.0,52.5,L,0
7508,2008.0,0.04,0.08,0.04,0.03,0.05,22.0,8.0,L,0
7509,2001.0,0.15,0.04,0.14,0.01,0.05,23.0,126.0,L,0
7510,2013.0,0.01,0.03,0.06,0.01,0.05,31.0,135.0,L,0
7511,2010.0,0.13,0.09,0.04,0.01,0.05,28.0,185.0,L,0
7512,2001.0,0.03,0.01,0.14,0.02,0.05,7.0,16.0,L,0
7513,1998.0,0.17,0.04,0.13,0.01,0.05,15.0,813.0,H,1
7514,2004.0,0.02,0.02,0.135,0.01,0.05,4.0,6.0,L,0
7515,2002.0,0.03,0.01,0.1,0.02,0.05,10.0,27.0,L,0
7516,2002.0,0.03,0.01,0.1,0.02,0.05,7.0,18.0,L,0
7517,2006.0,0.04,0.03,0.05,0.02,0.05,11.0,6.0,L,0
7518,2002.0,0.04,0.01,0.1,0.02,0.05,26.0,17.0,L,0
7519,2003.0,0.12,0.04,0.235,0.01,0.05,24.0,307.0,H,1
7520,2009.0,0.14,0.01,0.04,0.02,0.05,14.0,11.0,L,0
7521,2005.0,0.04,0.01,0.12,0.02,0.05,9.0,23.0,L,0
7522,2009.0,0.04,0.09,0.04,0.02,0.05,45.0,21.0,L,0
7523,2006.0,0.04,0.03,0.05,0.02,0.05,7.0,4.0,L,0
7524,2009.0,0.04,0.09,0.04,0.02,0.05,18.0,20.0,L,0
7525,2007.0,0.02,0.02,0.05,0.01,0.05,17.0,13.0,L,0
7526,2005.0,0.04,0.01,0.12,0.02,0.05,37.0,8.0,L,0
7527,2011.0,0.04,0.07,0.06,0.02,0.05,17.0,23.0,L,0
7528,2001.0,0.03,0.02,0.14,0.02,0.05,9.0,26.0,L,0
7529,2006.0,0.04,0.03,0.05,0.02,0.14,24.0,11.0,L,0
7530,2006.0,0.04,0.03,0.05,0.02,0.05,18.0,16.0,L,0
7531,2010.0,0.04,0.09,0.04,0.02,0.05,18.0,20.0,L,0
7532,2002.0,0.03,0.01,0.1,0.02,0.05,12.0,4.0,L,0
7533,2015.0,0.12,0.07,0.05,0.03,0.05,22.0,28.0,L,0
7534,2001.0,0.03,0.02,0.14,0.02,0.05,13.0,6.0,L,0
7535,2007.0,0.04,0.04,0.05,0.03,0.05,17.0,4.0,L,0
7536,2016.0,0.01,0.03,0.03,0.02,0.05,12.0,84.0,L,0
7537,2005.0,0.04,0.01,0.12,0.02,0.05,8.0,5.0,L,0
7538,2006.0,0.03,0.01,0.05,0.02,0.05,27.0,38.0,L,0
7539,2007.0,0.04,0.04,0.05,0.03,0.05,18.0,20.0,L,0
7540,2011.0,0.12,0.03,0.06,0.02,0.05,18.0,24.0,L,0
7541,2007.0,0.04,0.04,0.05,0.03,0.05,14.0,11.0,L,0
7542,2001.0,0.02,0.02,0.14,0.02,0.05,21.0,25.0,H,1
7543,2003.0,0.04,0.06,0.235,0.02,0.05,12.0,11.0,L,0
7544,2013.0,0.04,0.12,0.06,0.04,0.05,32.0,13.0,L,0
7545,2007.0,0.04,0.04,0.05,0.03,0.05,32.0,61.0,L,0
7546,2011.0,0.04,0.07,0.06,0.02,0.05,32.0,61.0,L,0
7547,2007.0,0.04,0.04,0.05,0.03,0.05,4.0,4.0,L,0
7548,2016.0,0.02,0.02,0.03,0.02,0.05,17.0,40.0,H,1
7549,2014.0,0.03,0.01,0.05,0.04,0.05,20.0,43.0,L,0
7550,2002.0,0.04,0.01,0.1,0.02,0.05,12.0,18.0,L,0
7551,2002.0,0.03,0.01,0.1,0.02,0.05,13.0,16.0,L,0
7552,2007.0,0.03,0.01,0.05,0.03,0.05,11.0,13.0,L,0
7553,2008.0,0.04,0.08,0.04,0.03,0.05,5.0,6.0,L,0
7554,2016.0,0.01,0.03,0.03,0.01,0.05,17.0,13.0,L,0
7555,2016.0,0.04,0.04,0.03,0.01,0.05,19.0,12.0,L,0
7556,2006.0,0.03,0.01,0.01,0.02,0.05,32.0,8.0,L,0
7557,2007.0,0.17,0.04,0.05,0.01,0.05,22.0,40.0,L,0
7558,2004.0,0.03,0.01,0.135,0.02,0.05,32.0,4.0,L,0
7559,2006.0,0.04,0.03,0.05,0.02,0.05,8.0,6.0,L,0
7560,2008.0,0.04,0.08,0.04,0.03,0.05,9.0,11.0,L,0
7561,2003.0,0.12,0.01,0.235,0.02,0.05,21.0,5.0,L,0
7562,2010.0,0.04,0.09,0.04,0.02,0.05,17.0,13.0,L,0
7563,2005.0,0.03,0.01,0.12,0.02,0.05,6.0,13.0,L,0
7564,2003.0,0.03,0.01,0.235,0.02,0.295,19.0,9.0,H,1
7565,2010.0,0.04,0.09,0.01,0.02,0.05,18.0,16.0,L,0
7566,2004.0,0.04,0.06,0.135,0.02,0.05,17.0,18.0,L,0
7567,2016.0,0.04,0.03,0.01,0.01,0.05,6.0,6.0,L,0
7568,2003.0,0.03,0.01,0.235,0.02,0.05,21.0,14.0,L,0
7569,2007.0,0.17,0.04,0.05,0.01,0.05,44.0,263.0,H,1
7570,2009.0,0.04,0.09,0.04,0.02,0.05,5.0,4.0,L,0
7571,2008.0,0.04,0.08,0.04,0.03,0.05,18.0,9.0,L,0
7572,2001.0,0.15,0.075,0.14,0.01,0.05,16.0,21.0,H,1
7573,2011.0,0.12,0.04,0.06,0.02,0.05,17.0,13.0,L,0
7574,2016.0,0.04,0.05,0.03,0.02,0.05,12.0,34.0,L,0
7575,2008.0,0.03,0.01,0.04,0.03,0.05,30.0,30.0,L,0
7576,2004.0,0.03,0.01,0.135,0.02,0.05,11.0,9.0,L,0
7577,2009.0,0.02,0.02,0.04,0.01,0.05,17.0,18.0,L,0
7578,2007.0,0.04,0.01,0.05,0.03,0.05,16.0,15.0,L,0
7579,2010.0,0.04,0.09,0.04,0.02,0.05,17.0,18.0,L,0
7580,2007.0,0.17,0.04,0.05,0.01,0.04,8.0,12.0,L,0
7581,2008.0,0.04,0.08,0.04,0.03,0.04,17.0,13.0,L,0
7582,2006.0,0.04,0.03,0.05,0.02,0.04,19.0,18.0,L,0
7583,2016.0,0.04,0.04,0.03,0.01,0.04,17.0,73.0,L,0
7584,2008.0,0.04,0.08,0.04,0.03,0.04,17.0,23.0,L,0
7585,2006.0,0.04,0.03,0.05,0.02,0.04,18.0,16.0,L,0
7586,2011.0,0.03,0.01,0.06,0.02,0.04,17.0,13.0,L,0
7587,2006.0,0.02,0.02,0.05,0.01,0.04,5.0,16.0,L,0
7588,2007.0,0.17,0.04,0.04,0.03,0.04,9.0,16.0,H,1
7589,2015.0,0.12,0.04,0.04,0.03,0.04,22.0,28.0,L,0
7590,2005.0,0.03,0.01,0.12,0.02,0.04,17.0,13.0,L,0
7591,2009.0,0.03,0.01,0.04,0.02,0.04,17.0,4.0,L,0
7592,2002.0,0.11,0.04,0.1,0.02,0.04,27.0,863.0,H,1
7593,2002.0,0.03,0.01,0.1,0.02,0.04,7.0,4.0,L,0
7594,2005.0,0.03,0.01,0.12,0.02,0.04,24.0,27.0,L,0
7595,2008.0,0.04,0.08,0.04,0.03,0.04,22.0,28.0,L,0
7596,2009.0,0.14,0.09,0.04,0.02,0.04,14.0,11.0,L,0
7597,2007.0,0.17,0.01,0.05,0.03,0.04,34.0,26.0,L,0
7598,2007.0,0.01,0.04,0.03,0.03,0.04,19.0,9.0,H,1
7599,2010.0,0.04,0.09,0.04,0.02,0.04,18.0,20.0,L,0
7600,2010.0,0.04,0.09,0.04,0.02,0.19,17.0,13.0,L,0
7601,2009.0,0.14,0.04,0.04,0.01,0.04,48.0,184.0,H,1
7602,2004.0,0.03,0.01,0.135,0.02,0.04,20.0,11.0,H,1
7603,2007.0,0.04,0.04,0.05,0.03,0.04,22.0,28.0,L,0
7604,2002.0,0.03,0.01,0.1,0.02,0.04,17.0,61.0,L,0
7605,2007.0,0.04,0.04,0.05,0.03,0.04,7.0,28.0,L,0
7606,2004.0,0.03,0.01,0.135,0.02,0.04,17.0,6.0,L,0
7607,2008.0,0.04,0.08,0.04,0.03,0.04,5.0,17.0,L,0
7608,2016.0,0.02,0.02,0.03,0.01,0.04,39.0,31.0,L,0
7609,2015.0,0.12,0.04,0.04,0.03,0.04,12.0,286.0,L,0
7610,2008.0,0.04,0.08,0.04,0.03,0.04,23.0,21.0,L,0
7611,2016.0,0.03,0.01,0.03,0.02,0.04,14.0,38.0,L,0
7612,2009.0,0.14,0.04,0.04,0.01,0.04,15.0,40.0,H,1
7613,2007.0,0.03,0.01,0.05,0.03,0.04,5.0,28.0,L,0
7614,2011.0,0.04,0.07,0.06,0.02,0.04,17.0,23.0,L,0
7615,2006.0,0.02,0.02,0.05,0.01,0.04,37.0,9.0,L,0
7616,2008.0,0.04,0.08,0.04,0.03,0.04,4.0,5.0,L,0
7617,2003.0,0.02,0.02,0.235,0.01,0.04,33.0,28.0,L,0
7618,2003.0,0.03,0.01,0.235,0.02,0.04,7.0,23.0,L,0
7619,2009.0,0.14,0.03,0.04,0.01,0.04,23.0,125.0,L,0
7620,2014.0,0.02,0.02,0.05,0.04,0.04,8.0,78.0,L,0
7621,2010.0,0.04,0.09,0.04,0.02,0.04,17.0,18.0,L,0
7622,2006.0,0.04,0.03,0.05,0.02,0.04,8.0,20.0,L,0
7623,2003.0,0.03,0.01,0.235,0.02,0.04,11.0,6.0,H,1
7624,2004.0,0.03,0.01,0.135,0.02,0.04,25.0,52.5,L,0
7625,2007.0,0.04,0.04,0.05,0.03,0.04,9.0,9.0,L,0
7626,2014.0,0.03,0.11,0.05,0.01,0.04,20.0,46.0,H,1
7627,2006.0,0.04,0.03,0.05,0.02,0.04,5.0,4.0,L,0
7628,2007.0,0.17,0.04,0.05,0.03,0.04,7.0,9.0,L,0
7629,2011.0,0.12,0.07,0.04,0.02,0.04,23.0,50.0,L,0
7630,2004.0,0.03,0.01,0.135,0.02,0.04,10.0,16.0,L,0
7631,2006.0,0.11,0.04,0.05,0.01,0.04,9.0,115.0,H,1
7632,2002.0,0.03,0.01,0.1,0.02,0.04,5.0,13.0,L,0
7633,2009.0,0.04,0.09,0.04,0.02,0.04,22.0,28.0,L,0
7634,2005.0,0.12,0.02,0.12,0.01,0.04,17.0,7.0,L,0
7635,2014.0,0.03,0.11,0.05,0.01,0.04,17.0,29.0,L,0
7636,2007.0,0.01,0.01,0.01,0.01,0.04,30.0,4.0,L,0
7637,2003.0,0.03,0.01,0.235,0.02,0.04,17.0,18.0,L,0
7638,2013.0,0.17,0.04,0.06,0.04,0.04,4.0,28.0,L,0
7639,2005.0,0.12,0.04,0.12,0.01,0.04,29.0,8.0,H,1
7640,2008.0,0.04,0.08,0.04,0.03,0.04,16.0,6.0,L,0
7641,2005.0,0.12,0.01,0.12,0.02,0.04,45.0,6.0,L,0
7642,2015.0,0.12,0.07,0.04,0.03,0.04,25.0,4.0,L,0
